date,close,high,low,open,volume
2025-10-27,1477.2697,1478.1655,1451.2898,1456.2668,14113867
2025-10-28,1480.0569,1485.1334,1470.7996,1477.2697,17631577
2025-10-29,1497.2771,1501.3583,1481.2512,1483.1425,11884745
2025-10-30,1481.6494,1496.1822,1477.1701,1493.0965,9318663
2025-10-31,1479.5592,1490.6081,1475.4781,1483.5408,8758053
2025-11-03,1477.8669,1488.1196,1472.4919,1479.161,8452085
2025-11-04,1466.3203,1485.9297,1463.3341,1477.0707,10007806
2025-11-06,1489.2145,1494.6892,1469.406,1477.1702,16772678
2025-11-07,1471.1978,1491.5039,1469.1074,1487.7213,7821765
2025-11-10,1482.4458,1494.0919,1468.7093,1471.0982,7068438
2025-11-11,1486.527,1491.9021,1473.3877,1490.1104,7127506
2025-11-12,1504.5436,1517.6828,1493.0965,1498.0735,12384459
2025-11-13,1503.9464,1515.0948,1499.8653,1508.0275,7196443
2025-11-14,1511.9095,1513.9003,1498.5712,1498.5712,7682823
2025-11-17,1511.3124,1516.6874,1504.5436,1513.9004,5871416
2025-11-18,1512.4072,1520.7686,1503.5482,1514.6966,11045042
2025-11-19,1511.9095,1515.2939,1505.0413,1510.4164,5692366
2025-11-20,1541.9706,1543.7623,1519.6736,1522.9585,18171724
2025-11-21,1539.4821,1550.6306,1533.012,1533.9079,9615271
2025-11-24,1528.8313,1542.8664,1524.7502,1542.8664,18433951
2025-11-25,1532.6138,1552.4222,1518.081,1528.8313,15033482
2025-11-26,1562.6748,1564.3669,1533.4101,1535.2019,14054299
2025-11-27,1556.2047,1568.249,1548.8387,1567.7513,9794643
2025-11-28,1560.2859,1574.0224,1555.8066,1560.7836,8959508
2025-12-01,1558.8923,1570.2399,1556.4038,1567.7514,8920233
2025-12-02,1539.1835,1560.2859,1534.9032,1553.9153,11389150
2025-12-03,1531.718,1545.2554,1525.9447,1538.0885,6090883
2025-12-04,1528.5327,1553.3181,1510.6156,1528.9309,11867930
2025-12-05,1533.5096,1538.6858,1513.6017,1523.3566,10183266
2025-12-08,1535.8987,1543.8619,1527.9355,1532.1161,11301491
2025-12-09,1522.3612,1535.4009,1513.104,1533.2111,11503971
2025-12-10,1529.8268,1540.378,1524.3521,1526.9401,7991629
2025-12-11,1537.8894,1542.8664,1516.9861,1529.8267,4706197
2025-12-12,1549.3365,1552.6214,1538.9844,1543.6628,5106655
2025-12-15,1549.0378,1551.4268,1539.3825,1544.0609,5774543
2025-12-16,1535.2019,1544.5585,1531.718,1537.8894,11731856
2025-12-17,1537.2922,1542.8664,1532.2157,1542.8664,7116649
2025-12-18,1537.2922,1544.3595,1528.1345,1528.1345,6580829
2025-12-19,1557.8969,1566.9549,1543.8618,1547.2461,13937275
2025-12-22,1568.1495,1570.2398,1558.096,1566.2583,10184852
2025-12-23,1563.4711,1573.6242,1560.8831,1573.6242,7506564
2025-12-24,1551.0287,1568.4481,1546.4499,1565.462,8815745
2025-12-26,1552.024,1553.8158,1547.1467,1547.5448,2311495
2025-12-29,1538.4867,1550.9292,1536.4959,1547.7439,5972105
2025-12-30,1532.7134,1546.4498,1530.7226,1539.8802,8815884
2025-12-31,1563.1726,1569.7422,1533.9079,1533.9079,5771830
2026-01-01,1568.3485,1585.1708,1563.8692,1566.4572,6408128
2026-01-02,1584.9718,1587.2611,1570.9366,1572.7284,6602230
2026-01-05,1570.837,1604.382,1568.05,1585.6685,8704973
2026-01-06,1500.6615,1561.7789,1489.4136,1561.7789,27417125
2026-01-07,1497.2771,1513.0044,1491.1057,1503.0505,11199340
2026-01-08,1463.8318,1496.9786,1462.0401,1493.0965,16518684
2026-01-09,1468.5103,1473.0891,1458.2576,1458.2576,8335311
2026-01-12,1476.3738,1478.4642,1444.322,1468.5102,8883745
2026-01-13,1446.1138,1478.9619,1438.051,1478.1655,13499760
2026-01-14,1452.0862,1460.2484,1433.5717,1437.3542,8321764
2026-01-15,1452.0862,1452.0862,1452.0862,1452.0862,0
2026-01-16,1451.1903,1473.1886,1448.4031,1452.0862,17167161
2026-01-19,1407.0941,1443.9238,1396.8416,1443.9238,20392765
2026-01-20,1387.5844,1409.4831,1383.6028,1404.2074,13189498
2026-01-21,1398.1356,1406.3975,1366.6811,1383.1051,17352720
2026-01-22,1396.0453,1412.967,1388.5798,1403.6103,15721693
2026-01-23,1379.7207,1400.5245,1374.6442,1395.3485,9837802
2026-01-27,1374.1465,1385.1954,1361.704,1373.6488,26302396
2026-01-28,1390.2719,1403.4112,1378.5262,1378.6257,11121657
2026-01-29,1384.5981,1396.4434,1377.6304,1396.4434,20846683
2026-01-30,1388.9779,1391.5659,1372.1557,1376.2368,11239835
2026-02-02,1384.001,1386.4895,1329.3536,1333.8329,15711165
2026-02-03,1430.486,1482.6448,1423.6177,1467.1166,25456171
2026-02-04,1450.0955,1457.2623,1433.6714,1437.3543,8333387
2026-02-05,1436.7571,1454.7738,1432.875,1450.2945,11763658
2026-02-06,1444.123,1446.1138,1426.9026,1434.8658,8277304
2026-02-09,1454.8733,1459.1535,1446.3129,1451.2899,5775864
2026-02-10,1451.7875,1464.2299,1445.5164,1464.2299,10259630
2026-02-11,1461.9406,1463.2346,1446.9101,1452.8825,7106877
2026-02-12,1442.2317,1466.2207,1438.8473,1463.2346,11135399
2026-02-13,1413.0665,1444.0234,1409.7818,1438.8474,10755693
2026-02-16,1430.486,1432.9745,1402.814,1413.5642,5896514
2026-02-17,1416.4509,1425.2105,1412.0712,1424.5136,10731630
2026-02-18,1434.6667,1435.463,1412.6684,1420.4325,5521096
2026-02-19,1403.0131,1436.3589,1393.5568,1436.3589,11884664
2026-02-20,1412.8676,1420.8307,1399.6287,1403.0131,8177670
2026-02-23,1421.4279,1428.2961,1411.7725,1418.4417,7758856
2026-02-24,1422.2242,1426.7035,1408.4877,1418.7404,12529409
2026-02-25,1392.0637,1433.8704,1387.0867,1428.3957,10728792
2026-02-26,1400.3256,1406.3975,1385.4941,1392.0637,16683858
2026-02-27,1387.4849,1403.9089,1381.7115,1391.566,12031440
2026-03-02,1351.75,1372.2552,1335.3259,1369.1695,23728722
2026-03-04,1338.8099,1346.5741,1300.9848,1323.879,32495007
2026-03-05,1383.0056,1392.5614,1346.8726,1346.8726,25957532
2026-03-06,1398.3347,1417.745,1383.9015,1390.0729,19311971
2026-03-09,1417.4463,1422.8215,1363.6948,1368.6718,24870822
2026-03-10,1402.3163,1424.9118,1394.154,1424.0159,18071259
2026-03-11,1383.8018,1427.4002,1377.2322,1418.3421,21848087
2026-03-12,1385.7926,1404.4066,1374.7437,1383.6028,20939959
2026-03-13,1374.3456,1394.3532,1372.0562,1378.8249,17265090
2026-03-16,1388.6793,1390.8693,1357.2248,1373.6488,22837802
2026-03-17,1391.1677,1399.4296,1381.811,1392.5613,19007744
2026-03-18,1401.6195,1406.3975,1390.7696,1390.7696,9559327
2026-03-19,1378.4268,1409.1844,1369.7667,1381.612,16498373
2026-03-20,1407.8905,1423.4187,1389.6747,1391.566,22994918
2026-03-23,1401.3209,1409.085,1384.5982,1393.5568,18979554
2026-03-24,1405.3025,1415.8537,1400.1263,1413.4647,18620893
2026-03-25,1406.5964,1423.9164,1401.9181,1413.4647,19041331
2026-03-27,1341.8956,1398.2351,1338.8099,1394.5522,23266517
2026-03-30,1337.715,1358.7178,1327.96,1328.8559,24393861
2026-04-01,1362.8984,1378.0286,1356.6275,1377.8294,14404619
2026-04-02,1344.2845,1351.9491,1321.8881,1350.7546,21280051
2026-04-06,1298.6953,1352.7455,1284.063,1352.7455,29274881
2026-04-07,1298.5958,1302.2789,1285.0584,1289.04,28388922
2026-04-08,1341.597,1344.3841,1320.0964,1342.7915,21817543
2026-04-09,1323.8789,1343.7869,1320.196,1339.8053,20725390
2026-04-10,1343.986,1346.0764,1325.3721,1330.8468,19364461
2026-04-13,1309.0475,1321.49,1303.971,1315.1194,28753269
2026-04-15,1337.9141,1340.8007,1328.0596,1330.8468,15313779
